frame,total_frames,class,id,cx,cy
1169,4646,bus,car162,117.73,223.3
1169,4646,car,car167,347.57,228.43
1169,4646,car,car203,524.13,267.19
1169,4646,car,car213,188.87,292.52
1169,4646,car,car194,263.89,302.15
1169,4646,car,car218,442.15,299.3
1169,4646,car,car173,162.22,210.87
1169,4646,bus,car214,514.52,397.11
1169,4646,bus,car229,362.55,400.58
1169,4646,car,car230,426.92,187.77
1169,4646,bus,truck86,188.66,236.21
1169,4646,car,car179,613.23,239.45
1169,4646,bus,car219,599.23,354.53
1169,4646,truck,bus63,232.54,166.25
1169,4646,car,car238,274.9,168.56
1169,4646,motorcycle,motorcycle69,136.81,296.78
1169,4646,motorcycle,motorcycle70,573.42,266.27
1169,4646,motorcycle,motorcycle71,228.09,257.06
1169,4646,car,car237,348.76,200.49
1169,4646,car,bus53,351.85,291.95
1169,4646,bus,bus67,156.85,145.49
1169,4646,bus,bus70,619.43,282.54
1169,4646,car,car235,374.43,185.65
1170,4646,bus,car162,117.92,222.98
1170,4646,car,car167,347.51,228.11
1170,4646,car,car203,528.17,268.11
1170,4646,car,car194,262.39,301.68
1170,4646,car,car218,442.08,299.21
1170,4646,motorcycle,motorcycle72,228.23,255.89
1170,4646,car,car173,162.13,210.13
1170,4646,bus,car214,513.96,396.92
1170,4646,bus,car229,359.86,399.68
1170,4646,car,car230,429.42,187.34
1170,4646,bus,truck86,188.29,235.23
1170,4646,car,car179,612.98,240.56
1170,4646,bus,car219,599.0,354.65
1170,4646,truck,bus63,232.61,166.19
1170,4646,car,car238,274.74,167.86
1170,4646,motorcycle,motorcycle69,136.45,293.22
1170,4646,motorcycle,motorcycle70,575.68,266.02
1170,4646,car,car237,350.05,199.98
1170,4646,car,bus53,351.23,292.19
1170,4646,bus,bus67,156.84,145.44
1170,4646,car,car235,375.58,185.52
1170,4646,car,car234,564.87,194.35
1171,4646,bus,car162,118.16,222.32
1171,4646,car,car167,347.92,228.31
1171,4646,car,car203,529.97,269.27
1171,4646,car,car194,262.46,301.17
1171,4646,car,car218,441.5,299.06
1171,4646,motorcycle,motorcycle72,228.03,254.87
1171,4646,car,car173,162.23,209.49
1171,4646,bus,car214,513.34,396.78
1171,4646,bus,car229,356.11,399.21
1171,4646,car,car230,431.8,187.2
1171,4646,bus,truck86,187.59,234.3
1171,4646,car,car179,613.07,241.12
1171,4646,bus,car219,598.85,354.09
1171,4646,truck,bus63,232.43,166.18
1171,4646,car,car238,275.33,168.41
1171,4646,motorcycle,motorcycle69,136.24,290.49
1171,4646,motorcycle,motorcycle70,578.15,266.34
1171,4646,car,car237,351.57,199.8
1171,4646,car,bus53,351.18,292.28
1171,4646,bus,bus67,156.81,145.36
1171,4646,car,car235,377.25,185.67
1171,4646,car,car234,565.03,194.36
1171,4646,truck,truck84,183.48,187.26
1171,4646,truck,car213,187.26,289.44
1172,4646,bus,car162,118.22,222.1
1172,4646,car,car167,348.0,228.43
1172,4646,car,car203,530.63,269.86
1172,4646,car,car194,262.27,300.2
1172,4646,car,car218,440.81,298.9
1172,4646,car,car173,162.35,208.74
1172,4646,bus,car214,512.43,396.81
1172,4646,bus,car229,352.36,398.72
1172,4646,car,car230,433.77,187.31
1172,4646,bus,truck86,187.9,233.33
1172,4646,car,car179,613.66,241.15
1172,4646,bus,car219,598.55,352.71
1172,4646,truck,bus63,232.54,166.11
1172,4646,car,car238,275.57,168.11
1172,4646,motorcycle,motorcycle69,136.07,288.12
1172,4646,motorcycle,motorcycle70,580.87,270.33
1172,4646,car,car237,352.56,199.75
1172,4646,car,bus53,351.3,292.93
1172,4646,car,car235,378.8,185.8
1172,4646,car,car234,564.49,194.32
1172,4646,truck,truck84,183.0,186.72
1172,4646,car,car213,186.71,288.65
1173,4646,bus,car162,118.55,221.7
1173,4646,car,car167,348.09,228.55
1173,4646,car,car203,531.62,271.31
1173,4646,car,car194,261.49,298.73
1173,4646,car,car218,440.31,298.51
1173,4646,car,car173,162.81,207.77
1173,4646,bus,car214,511.66,396.54
1173,4646,bus,car229,347.01,398.04
1173,4646,car,car230,436.14,187.21
1173,4646,bus,truck86,188.07,233.51
1173,4646,car,car179,613.9,242.02
1173,4646,car,car219,598.18,351.09
1173,4646,truck,bus63,232.45,165.86
1173,4646,car,car238,275.67,168.12
1173,4646,motorcycle,motorcycle69,135.75,287.58
1173,4646,motorcycle,motorcycle70,583.38,271.57
1173,4646,car,car237,353.16,199.84
1173,4646,car,bus53,352.28,291.34
1173,4646,car,car235,379.85,185.87
1173,4646,car,car213,186.0,287.77
1173,4646,car,car210,159.47,259.67
1173,4646,bus,bus67,156.54,145.51
1174,4646,bus,car162,118.83,221.21
1174,4646,car,car167,348.17,227.65
1174,4646,car,car203,532.49,272.47
1174,4646,car,car194,260.8,297.74
1174,4646,car,car218,439.84,298.38
1174,4646,car,car173,162.91,207.37
1174,4646,bus,car214,511.13,396.25
1174,4646,bus,car229,342.25,397.29
1174,4646,car,car230,438.09,187.31
1174,4646,bus,truck86,188.08,233.19
1174,4646,car,car179,613.59,243.55
1174,4646,truck,bus63,232.43,166.1
1174,4646,car,car238,275.93,167.89
1174,4646,motorcycle,motorcycle69,135.96,288.19
1174,4646,motorcycle,motorcycle70,585.91,273.47
1174,4646,car,car237,353.99,199.95
1174,4646,truck,bus53,352.31,292.13
1174,4646,car,car235,381.28,185.55
1174,4646,car,car213,185.36,286.79
1174,4646,car,car239,352.14,292.97
1174,4646,car,car200,308.29,216.64
1175,4646,bus,car162,119.12,221.12
1175,4646,car,car167,348.21,226.9
1175,4646,car,car203,533.74,273.25
1175,4646,car,car194,260.54,297.13
1175,4646,car,car218,439.16,298.18
1175,4646,bus,car214,510.66,396.43
1175,4646,bus,car229,339.62,396.34
1175,4646,car,car230,439.64,186.97
1175,4646,bus,truck86,188.11,232.86
1175,4646,car,car179,614.26,243.79
1175,4646,truck,bus63,232.24,166.16
1175,4646,car,car238,276.85,167.69
1175,4646,motorcycle,motorcycle70,588.86,275.41
1175,4646,car,car237,354.67,199.77
1175,4646,car,bus53,351.76,292.37
1175,4646,car,car235,382.96,185.52
1175,4646,car,car213,184.68,285.77
1175,4646,truck,car239,351.75,293.33
1175,4646,car,car200,308.72,216.72
1175,4646,bus,bus67,156.56,145.65
1176,4646,bus,car162,119.25,220.98
1176,4646,car,car167,348.26,226.28
1176,4646,car,car203,535.79,273.78
1176,4646,car,car194,260.08,296.58
1176,4646,car,car218,437.85,297.67
1176,4646,bus,car214,511.74,396.08
1176,4646,bus,car229,336.66,395.33
1176,4646,car,car230,440.72,186.78
1176,4646,bus,truck86,188.49,233.04
1176,4646,car,car179,614.97,244.34
1176,4646,truck,bus63,232.4,166.2
1176,4646,car,car238,277.26,167.45
1176,4646,motorcycle,motorcycle70,591.37,276.14
1176,4646,car,car237,355.83,199.59
1176,4646,car,bus53,351.62,292.08
1176,4646,car,car235,384.66,185.38
1176,4646,car,car213,184.38,284.62
1176,4646,car,car200,309.33,216.35
1176,4646,truck,truck84,181.15,184.23
1176,4646,car,car219,597.46,347.34
1176,4646,car,car173,162.31,208.2
1177,4646,bus,car162,119.38,220.24
1177,4646,car,car167,348.25,226.14
1177,4646,car,car203,537.33,274.27
1177,4646,car,car194,259.86,296.85
1177,4646,car,car218,437.14,297.61
1177,4646,bus,car214,509.33,396.0
1177,4646,bus,car229,330.73,394.52
1177,4646,car,car230,442.94,186.63
1177,4646,bus,truck86,188.49,232.79
1177,4646,car,car179,615.15,245.2
1177,4646,truck,bus63,232.6,166.32
1177,4646,car,car238,276.77,167.49
1177,4646,motorcycle,motorcycle70,593.91,275.3
1177,4646,car,car237,357.84,198.79
1177,4646,car,bus53,351.76,292.22
1177,4646,car,car235,385.98,185.19
1177,4646,car,car213,184.15,283.91
1177,4646,bus,bus71,419.17,235.48
1177,4646,truck,truck84,180.98,183.74
1177,4646,car,car173,162.27,207.72
1178,4646,bus,car162,119.66,219.79
1178,4646,car,car167,348.3,226.29
1178,4646,car,car203,539.27,274.55
1178,4646,car,car194,259.08,296.54
1178,4646,car,car218,436.78,297.21
1178,4646,bus,car214,507.82,395.59
1178,4646,bus,car229,327.1,393.79
1178,4646,car,car230,445.2,186.54
1178,4646,bus,truck86,188.72,232.54
1178,4646,car,car179,615.61,245.26
1178,4646,truck,bus63,232.73,166.41
1178,4646,motorcycle,motorcycle70,596.69,273.96
1178,4646,car,car237,359.65,198.62
1178,4646,car,bus53,352.0,292.34
1178,4646,car,car235,386.98,185.24
1178,4646,car,car213,183.78,283.22
1178,4646,bus,bus71,420.09,235.18
1178,4646,truck,truck84,180.88,183.53
1178,4646,car,car234,564.35,194.07
1179,4646,bus,car162,119.73,219.48
1179,4646,car,car167,348.26,226.3
1179,4646,car,car203,540.43,274.9
1179,4646,car,car194,258.02,295.28
1179,4646,car,car218,436.08,296.82
1179,4646,bus,car214,505.27,395.28
1179,4646,bus,car229,322.3,393.21
1179,4646,car,car230,447.14,186.07
1179,4646,bus,truck86,188.74,232.21
1179,4646,car,car179,615.93,245.77
1179,4646,truck,bus63,232.82,166.45
1179,4646,motorcycle,motorcycle70,598.88,273.56
1179,4646,car,car237,361.08,198.33
1179,4646,car,bus53,352.48,292.49
1179,4646,car,car235,387.74,185.37
1179,4646,car,car213,183.07,282.07
1179,4646,car,truck84,180.42,183.38
1179,4646,car,car234,564.49,194.05
1179,4646,bus,bus67,156.62,145.59
1179,4646,car,car200,310.33,215.71
1180,4646,bus,car162,119.95,219.05
1180,4646,car,car167,348.44,226.08
1180,4646,car,car203,542.59,275.21
1180,4646,car,car194,257.3,294.07
1180,4646,car,car218,435.44,295.81
1180,4646,bus,car214,503.34,395.11
1180,4646,bus,car229,318.43,392.26
1180,4646,car,car230,448.49,185.84
1180,4646,car,car179,615.82,246.66
1180,4646,truck,bus63,232.73,166.47
1180,4646,motorcycle,motorcycle70,601.42,274.11
1180,4646,car,car237,362.71,198.1
1180,4646,car,bus53,352.51,292.37
1180,4646,car,car235,388.94,185.36
1180,4646,car,car213,182.59,280.9
1180,4646,truck,truck84,180.24,183.25
1180,4646,car,car234,564.63,194.11
1180,4646,car,car200,311.02,214.95
1181,4646,bus,car162,120.14,218.76
1181,4646,car,car167,348.45,225.96
1181,4646,car,car203,544.83,275.92
1181,4646,car,car194,256.5,293.6
1181,4646,car,car218,434.9,295.23
1181,4646,truck,car214,502.38,394.84
1181,4646,bus,car229,314.78,391.53
1181,4646,car,car230,451.26,185.64
1181,4646,car,car179,612.76,253.8
1181,4646,truck,bus63,232.49,166.4
1181,4646,car,car237,363.55,197.8
1181,4646,bus,bus53,352.83,292.51
1181,4646,car,car235,391.23,185.42
1181,4646,car,car213,182.24,280.36
1181,4646,truck,truck84,180.2,182.96
1181,4646,car,car234,564.66,194.21
1181,4646,car,car200,311.44,214.25
1181,4646,car,car238,275.73,167.77
1181,4646,car,bus71,421.94,237.74
1182,4646,bus,car162,120.41,218.48
1182,4646,car,car167,348.47,225.78
1182,4646,car,car203,546.38,276.41
1182,4646,car,car194,255.74,289.36
1182,4646,car,car218,434.21,294.17
1182,4646,truck,car214,500.55,394.0
1182,4646,bus,car229,311.37,390.96
1182,4646,car,car230,450.35,185.75
1182,4646,car,car179,615.16,251.58
1182,4646,truck,bus63,232.25,166.4
1182,4646,car,car237,364.7,197.87
1182,4646,car,car235,392.84,185.12
1182,4646,car,car213,181.82,279.68
1182,4646,truck,truck84,179.98,182.45
1182,4646,car,car234,564.54,194.25
1182,4646,car,car200,311.79,213.94
1182,4646,bus,bus71,422.84,238.66
1182,4646,car,motorcycle70,607.06,276.83
1183,4646,bus,car162,120.48,217.86
1183,4646,car,car167,348.49,225.2
1183,4646,car,car203,549.87,277.0
1183,4646,car,car194,254.74,287.38
1183,4646,car,car218,433.63,293.43
1183,4646,truck,car214,498.15,392.92
1183,4646,bus,car229,307.7,390.44
1183,4646,car,car230,452.54,185.35
1183,4646,car,car179,616.57,250.65
1183,4646,truck,bus63,232.03,166.34
1183,4646,car,car237,365.58,197.8
1183,4646,car,car235,394.31,185.14
1183,4646,car,car213,181.52,278.89
1183,4646,truck,truck84,179.68,182.08
1183,4646,car,car234,564.35,194.27
1183,4646,car,car200,312.17,213.64
1183,4646,car,motorcycle70,609.89,278.35
1183,4646,car,car215,518.13,306.61
1183,4646,car,car173,161.88,203.34
1184,4646,bus,car162,120.53,217.25
1184,4646,car,car167,348.61,224.86
1184,4646,car,car203,554.0,277.81
1184,4646,car,car194,253.2,289.51
1184,4646,car,car218,432.77,292.84
1184,4646,truck,car214,496.57,391.6
1184,4646,bus,car229,305.01,390.18
1184,4646,car,car179,617.45,250.53
1184,4646,truck,bus63,231.94,166.37
1184,4646,car,car237,366.85,197.59
1184,4646,car,car235,395.52,185.03
1184,4646,car,car213,181.0,278.24
1184,4646,truck,truck84,179.32,181.86
1184,4646,car,car234,564.18,194.2
1184,4646,motorcycle,motorcycle70,613.16,279.35
1184,4646,car,car240,627.96,438.91
1184,4646,car,car215,518.02,306.01
1184,4646,car,car173,161.79,203.35
1184,4646,bus,bus53,352.54,292.5
1184,4646,bus,bus71,425.5,238.72
1185,4646,bus,car162,120.9,216.78
1185,4646,car,car167,348.69,224.57
1185,4646,car,car203,556.41,278.55
1185,4646,car,car194,252.82,288.84
1185,4646,car,car218,433.26,292.61
1185,4646,truck,car214,494.81,390.84
1185,4646,bus,car229,301.92,389.76
1185,4646,car,car179,618.58,249.96
1185,4646,truck,bus63,231.83,166.39
1185,4646,car,car237,367.48,197.56
1185,4646,car,car213,180.52,277.04
1185,4646,truck,truck84,178.85,181.46
1185,4646,car,car234,564.06,194.21
1185,4646,motorcycle,motorcycle70,616.34,280.61
1185,4646,car,car240,627.24,438.23
1185,4646,car,car215,517.41,305.36
1185,4646,car,car173,161.88,203.07
1185,4646,truck,bus53,352.61,292.8
1185,4646,bus,bus71,426.68,238.86
1186,4646,bus,car162,121.28,216.41
1186,4646,car,car167,348.73,224.09
1186,4646,car,car203,557.91,278.95
1186,4646,car,car194,251.97,287.68
1186,4646,car,car218,433.43,292.1
1186,4646,truck,car214,492.67,390.82
1186,4646,bus,car229,298.56,388.99
1186,4646,car,car179,619.24,249.94
1186,4646,truck,bus63,231.7,166.41
1186,4646,car,car237,369.05,197.93
1186,4646,car,car213,179.96,275.71
1186,4646,truck,truck84,178.42,181.07
1186,4646,car,car234,563.93,194.16
1186,4646,motorcycle,motorcycle70,618.79,281.64
1186,4646,car,car240,626.3,438.62
1186,4646,car,car215,516.43,304.65
1186,4646,car,car173,161.93,202.86
1186,4646,bus,bus53,353.24,292.24
1186,4646,car,car235,398.59,184.76
1187,4646,bus,car162,121.67,216.19
1187,4646,car,car167,348.64,223.99
1187,4646,car,car203,559.11,279.43
1187,4646,car,car194,251.57,287.49
1187,4646,car,car218,433.91,291.84
1187,4646,truck,car214,491.25,390.13
1187,4646,bus,car229,295.85,388.34
1187,4646,car,car179,619.99,249.95
1187,4646,truck,bus63,231.89,166.49
1187,4646,car,car237,369.93,197.84
1187,4646,car,car213,179.43,275.03
1187,4646,truck,truck84,178.07,180.66
1187,4646,car,car234,563.84,194.09
1187,4646,car,car240,625.51,437.77
1187,4646,car,car215,515.82,304.05
1187,4646,car,car173,161.73,202.18
1187,4646,car,car235,400.45,184.65
1187,4646,car,car232,498.82,250.16
1187,4646,truck,truck86,188.86,226.47
1187,4646,bus,bus71,429.44,238.76
1188,4646,bus,car162,121.97,215.76
1188,4646,car,car167,348.73,223.92
1188,4646,car,car203,560.24,280.2
1188,4646,car,car194,250.76,284.85
1188,4646,car,car218,434.82,291.67
1188,4646,motorcycle,motorcycle72,225.58,237.51
1188,4646,truck,car214,489.87,389.92
1188,4646,bus,car229,292.67,387.69
1188,4646,car,car179,620.92,249.59
1188,4646,truck,bus63,231.59,166.56
1188,4646,car,car237,370.6,197.68
1188,4646,car,car213,179.15,274.3
1188,4646,bus,truck84,178.07,180.21
1188,4646,car,car234,563.86,194.03
1188,4646,car,car240,624.93,435.32
1188,4646,car,car215,515.89,304.45
1188,4646,car,car232,499.94,250.09
1188,4646,truck,truck86,188.64,225.41
1188,4646,bus,bus71,430.67,238.44
1188,4646,bus,bus53,352.69,292.06
1189,4646,bus,car162,122.19,215.49
1189,4646,car,car167,348.83,223.7
1189,4646,car,car203,561.65,281.15
1189,4646,car,car194,249.57,285.07
1189,4646,car,car218,435.08,291.41
1189,4646,truck,car214,488.07,389.54
1189,4646,bus,car229,289.31,387.18
1189,4646,car,car179,621.78,249.79
1189,4646,truck,bus63,231.41,166.54
1189,4646,car,car237,372.34,196.96
1189,4646,car,car213,178.8,274.01
1189,4646,truck,truck84,177.93,180.11
1189,4646,car,car234,563.84,193.99
1189,4646,car,car240,624.32,434.4
1189,4646,car,car215,515.95,304.57
1189,4646,truck,truck86,188.46,224.5
1189,4646,bus,bus71,431.73,238.87
1189,4646,bus,bus53,352.68,291.96
1190,4646,bus,car162,122.11,215.36
1190,4646,car,car167,348.94,223.48
1190,4646,car,car203,562.78,281.83
1190,4646,car,car194,248.91,283.75
1190,4646,car,car218,435.85,291.19
1190,4646,truck,car214,486.62,389.33
1190,4646,bus,car229,286.96,386.7
1190,4646,car,car179,622.35,250.31
1190,4646,truck,bus63,231.1,166.46
1190,4646,car,car237,373.46,197.18
1190,4646,car,car213,178.65,273.18
1190,4646,bus,truck84,177.8,179.85
1190,4646,car,car234,563.75,194.0
1190,4646,car,car240,623.7,434.47
1190,4646,car,car215,515.76,304.87
1190,4646,truck,truck86,188.39,223.78
1190,4646,bus,bus71,432.81,239.61
1190,4646,bus,bus53,352.86,291.46
1190,4646,motorcycle,motorcycle72,225.14,235.86
1191,4646,bus,car162,122.15,214.93
1191,4646,car,car167,349.01,223.08
1191,4646,car,car203,564.54,282.5
1191,4646,car,car194,248.52,281.93
1191,4646,car,car218,436.45,291.59
1191,4646,truck,car214,485.03,389.0
1191,4646,bus,car229,283.25,386.35
1191,4646,car,car179,623.14,249.84
1191,4646,truck,bus63,231.02,166.47
1191,4646,car,car237,374.44,196.59
1191,4646,car,car213,178.03,272.5
1191,4646,bus,truck84,177.7,179.29
1191,4646,car,car234,563.69,194.03
1191,4646,car,car240,623.07,433.95
1191,4646,car,car215,515.65,305.14
1191,4646,truck,truck86,188.13,223.34
1191,4646,truck,bus53,353.0,291.45
1191,4646,bus,bus72,563.05,357.48
1191,4646,motorcycle,motorcycle72,224.94,235.36
1191,4646,car,car235,406.3,184.26
1192,4646,bus,car162,122.39,214.49
1192,4646,car,car167,349.49,223.09
1192,4646,car,car203,566.09,283.11
1192,4646,car,car194,248.4,284.0
1192,4646,car,car218,436.87,291.24
1192,4646,truck,car214,483.63,388.71
1192,4646,bus,car229,280.45,385.78
1192,4646,car,car179,623.69,249.86
1192,4646,truck,bus63,230.96,166.47
1192,4646,car,car237,375.64,196.26
1192,4646,bus,truck84,177.06,178.67
1192,4646,car,car234,563.79,194.02
1192,4646,car,car240,622.4,432.67
1192,4646,car,car215,515.66,304.95
1192,4646,bus,truck86,188.21,222.74
1192,4646,bus,bus53,352.84,291.18
1192,4646,bus,bus72,562.58,357.61
1192,4646,car,car235,407.9,184.07
1192,4646,bus,bus71,435.46,240.55
1193,4646,bus,car162,122.55,213.94
1193,4646,car,car167,349.3,222.86
1193,4646,car,car203,568.27,283.26
1193,4646,car,car194,248.2,285.13
1193,4646,car,car218,436.84,291.05
1193,4646,truck,car214,482.24,388.19
1193,4646,bus,car229,277.34,385.12
1193,4646,car,car179,624.34,249.82
1193,4646,truck,bus63,230.93,166.54
1193,4646,car,car237,376.68,196.22
1193,4646,bus,truck84,176.96,178.45
1193,4646,car,car234,563.72,194.01
1193,4646,car,car240,621.52,433.06
1193,4646,bus,truck86,188.28,222.38
1193,4646,truck,bus53,353.25,291.08
1193,4646,bus,bus72,562.01,357.53
1193,4646,car,car235,409.49,184.12
1193,4646,car,car241,630.07,285.01
1193,4646,car,car200,314.2,211.71
1193,4646,car,car173,161.71,200.31
1194,4646,bus,car162,122.57,213.6
1194,4646,car,car167,349.16,222.32
1194,4646,car,car203,570.02,283.69
1194,4646,car,car194,248.0,285.54
1194,4646,car,car218,436.92,291.03
1194,4646,truck,car214,480.88,386.61
1194,4646,bus,car229,274.97,384.11
1194,4646,car,car179,624.96,250.07
1194,4646,truck,bus63,231.12,166.57
1194,4646,car,car237,377.84,195.87
1194,4646,bus,truck84,176.62,178.19
1194,4646,car,car234,563.67,194.07
1194,4646,car,car240,620.71,431.83
1194,4646,bus,truck86,188.25,222.07
1194,4646,bus,bus53,352.49,290.53
1194,4646,bus,bus72,575.47,356.64
1194,4646,car,car235,410.81,184.17
1194,4646,car,car241,631.02,285.8
1194,4646,car,car173,161.34,200.19
1195,4646,bus,car162,122.7,213.39
1195,4646,car,car167,349.63,222.25
1195,4646,car,car203,572.28,284.35
1195,4646,car,car194,247.77,285.51
1195,4646,car,car218,436.13,291.11
1195,4646,truck,car214,479.83,385.6
1195,4646,bus,car229,271.85,383.57
1195,4646,car,car179,625.43,250.6
1195,4646,truck,bus63,231.13,166.62
1195,4646,car,car237,379.33,195.75
1195,4646,bus,truck84,176.12,177.69
1195,4646,car,car234,563.58,194.16
1195,4646,car,car240,620.01,431.99
1195,4646,bus,truck86,188.15,221.34
1195,4646,bus,bus53,352.07,290.63
1195,4646,bus,bus72,579.38,356.0
1195,4646,car,car235,412.52,183.99
1195,4646,car,car241,632.03,286.44
1195,4646,car,car242,516.26,341.71
1195,4646,car,car213,176.63,268.08
1195,4646,car,car200,314.42,211.34
1196,4646,bus,car162,122.83,213.22
1196,4646,car,car167,349.91,222.57
1196,4646,car,car203,574.14,284.92
1196,4646,car,car194,247.51,285.17
1196,4646,car,car218,434.93,289.98
1196,4646,truck,car214,478.74,385.32
1196,4646,bus,car229,270.14,383.6
1196,4646,car,car179,625.79,251.52
1196,4646,truck,bus63,231.16,166.67
1196,4646,car,car237,380.92,195.6
1196,4646,bus,truck84,176.21,177.45
1196,4646,car,car234,563.65,194.2
1196,4646,car,car240,619.22,431.04
1196,4646,bus,truck86,187.92,220.67
1196,4646,bus,bus53,351.81,290.52
1196,4646,car,car235,414.05,184.54
1196,4646,car,car241,632.91,287.28
1196,4646,car,car213,176.2,267.66
1196,4646,car,car200,314.58,210.99
